#ZVView-data-copy:  30-May-2023 21:56:35
#=======================================
#
#name:   40-ZR-92(N,P)39-Y-92,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  78
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
     0.0171009      112.501 
     0.0171015      123.009 
     0.0171022      134.429 
     0.0171029       148.52 
     0.0171036      163.535 
     0.0171055       203.81 
     0.0171063      220.643 
      0.017107       232.13 
     0.0171076      242.182 
     0.0171082      250.412 
     0.0171088      256.359 
     0.0171092       259.03 
     0.0171096      260.654 
       0.01711      261.202 
     0.0171104      260.662 
     0.0171108      259.045 
     0.0171114      254.672 
      0.017112      247.932 
     0.0171126      239.067 
     0.0171132      228.508 
     0.0171139      216.651 
     0.0171149      195.128 
     0.0171164      163.691 
     0.0171171      148.694 
     0.0171178       134.62 
     0.0171184      124.783 
      0.017119      115.615 
     0.0171195      107.128 
     0.0171201      99.3194 
     0.0171206      92.1654 
      0.017121      87.0344 
     0.0171215      81.6085 
      0.017122       76.622 
     0.0171225      72.0436 
      0.017123      67.8416 
     0.0171235      63.9853 
      0.017124      60.4455 
     0.0171245      57.1944 
      0.017125      53.8493 
     0.0171256       50.481 
     0.0171262      47.4395 
     0.0171269      44.6877 
     0.0171275      42.1923 
     0.0171281      39.9246 
     0.0171287      37.8592 
     0.0171293       35.974 
     0.0171299      34.2286 
     0.0171306      32.6112 
     0.0171315      30.4329 
     0.0171324      28.5113 
     0.0171334      26.8086 
     0.0171343      25.2932 
     0.0171352      24.0752 
     0.0171362      22.7053 
     0.0171373      21.4876 
     0.0171383      20.4004 
     0.0171394      19.4259 
     0.0171405      18.5492 
     0.0171415      17.7577 
     0.0171431      16.7076 
     0.0171446      15.8248 
     0.0171462      15.0502 
     0.0171477      14.3668 
     0.0171492       13.761 
     0.0171508      13.2214 
     0.0171531      12.5166 
     0.0171554      11.9152 
     0.0171577      11.3981 
       0.01716      10.9502 
     0.0171615      10.6841 
     0.0171646      10.2171 
     0.0171676      9.82217 
     0.0171706      9.49887 
     0.0171735      9.21919 
     0.0171774      8.90144 
     0.0171813      8.63385 
     0.0171861      8.36077 
     0.0171917      8.09759 
     0.0171973      7.88328 
      0.017203      7.70641 
     0.0172117      7.48723 
     0.0172206      7.31474 
     0.0172296      7.17888 
     0.0172418      7.03437 
     0.0172541      6.92451 
     0.0172748      6.79054 
     0.0172939      6.70344 
     0.0173307      6.59264 
     0.0173798      6.50538 
     0.0174533      6.43127 
     0.0175882      6.35913 
     0.0179193      6.26464 
      0.018935      6.03967 
     0.0189787      6.05568 
     0.0189948      6.08521 
     0.0190063      6.13599 
     0.0190121       6.1837 
     0.0190178      6.26308 
      0.019021      6.33086 
     0.0190241      6.42836 
      0.019027      6.55931 
     0.0190292      6.70094 
     0.0190305       6.8151 
     0.0190317      6.94442 
     0.0190328      7.10799 
     0.0190337      7.26156 
     0.0190346      7.45174 
     0.0190353      7.63193 
      0.019036      7.85201 
     0.0190367      8.12634 
     0.0190371      8.34945 
     0.0190376      8.61442 
      0.019038      8.93232 
     0.0190384      9.24032 
     0.0190388      9.66582 
     0.0190391      9.99876 
     0.0190394      10.3782 
     0.0190397      10.8118 
       0.01904      11.3071 
     0.0190403      11.8736 
     0.0190406      12.5208 
     0.0190409      13.2602 
     0.0190411      13.8821 
     0.0190413      14.5671 
     0.0190415      15.3211 
     0.0190417      16.1486 
     0.0190419       17.057 
     0.0190422      18.0501 
     0.0190424      19.1341 
     0.0190426      20.3138 
     0.0190428      21.5948 
      0.019043      22.8044 
     0.0190432      24.4207 
     0.0190435      26.1696 
     0.0190437      28.0544 
     0.0190439      30.0768 
     0.0190442      32.2371 
     0.0190444       34.533 
     0.0190447      38.2213 
      0.019045      41.6113 
     0.0190455      47.0265 
     0.0190461      54.2307 
     0.0190471      67.3426 
     0.0190475      72.4138 
     0.0190479      76.5876 
     0.0190482      79.8901 
     0.0190485      82.5988 
     0.0190488      84.7468 
      0.019049      86.5523 
     0.0190493       87.958 
     0.0190496      88.8626 
     0.0190499      89.3154 
       0.01905      89.3924 
     0.0190503      89.1162 
     0.0190506      88.4681 
     0.0190509       87.285 
     0.0190511       85.686 
     0.0190514      83.7261 
     0.0190517      81.2025 
      0.019052      78.0748 
     0.0190524      74.3288 
     0.0190528      69.9827 
     0.0190534      61.8392 
     0.0190543       50.796 
     0.0190547      45.8913 
      0.019055      41.5023 
     0.0190554      37.8826 
     0.0190557      34.5027 
      0.019056      31.3808 
     0.0190562      29.4468 
     0.0190565      27.6312 
     0.0190567      25.9342 
      0.019057      23.8764 
     0.0190572      22.4611 
     0.0190574      21.1519 
     0.0190576      19.9437 
     0.0190578      18.8329 
      0.019058      17.8124 
     0.0190583      16.8786 
     0.0190585      16.0254 
     0.0190587      15.2476 
      0.019059       14.318 
     0.0190593      13.4992 
     0.0190595      12.7801 
     0.0190598       12.149 
     0.0190601      11.5957 
     0.0190604      11.1102 
     0.0190607      10.6842 
      0.019061      10.3098 
     0.0190613       9.9803 
     0.0190617      9.57603 
     0.0190621       9.2357 
     0.0190625      8.94706 
     0.0190629      8.70041 
     0.0190635      8.39225 
     0.0190641      8.14121 
     0.0190648      7.91098 
     0.0190657      7.68476 
     0.0190665      7.50065 
     0.0190673      7.34794 
     0.0190684      7.18086 
     0.0190697      7.02703 
     0.0190711      6.88887 
     0.0190733      6.73102 
     0.0190747      6.64918 
     0.0190776      6.52351 
     0.0190818      6.39757 
     0.0190859       6.3157 
     0.0190914      6.24135 
        0.0191      6.16815 
     0.0191098       6.1184 
     0.0191282      6.06632 
     0.0191627      6.02015 
     0.0192662      5.96198 
     0.0197147       5.7875 
     0.0198862       5.6893 
     0.0199771      5.60615 
     0.0200319       5.5248 
     0.0200701      5.43133 
     0.0200935      5.33992 
     0.0201084      5.25381 
     0.0201204      5.15482 
     0.0201285      5.06466 
     0.0201365      4.94293 
     0.0201426      4.81889 
     0.0201466      4.71225 
     0.0201506      4.57747 
     0.0201535      4.45733 
     0.0201561      4.32623 
     0.0201586       4.1646 
     0.0201605      4.02145 
      0.020162      3.88419 
     0.0201635      3.72259 
     0.0201645      3.60148 
     0.0201655      3.46559 
     0.0201664      3.31382 
     0.0201691      2.86269 
     0.0201696       2.7861 
       0.02017      2.74838 
     0.0201704      2.72646 
     0.0201706      2.72339 
     0.0201709      2.73269 
     0.0201712      2.75675 
     0.0201714      2.79821 
     0.0201717      2.86001 
     0.0201719      2.92157 
      0.020172      2.99768 
     0.0201722      3.08987 
     0.0201724      3.19952 
     0.0201726      3.33479 
     0.0201728       3.4927 
      0.020173      3.67516 
     0.0201732      3.88382 
     0.0201734      4.12067 
     0.0201736      4.38714 
     0.0201738      4.68498 
      0.020174      5.01542 
     0.0201742      5.34224 
     0.0201744      5.69717 
     0.0201746      6.08117 
     0.0201748      6.49446 
      0.020175      7.09176 
     0.0201753      7.74243 
     0.0201755      8.44485 
     0.0201757       9.2304 
      0.020176       10.137 
     0.0201763       11.321 
     0.0201768      12.8668 
     0.0201773       15.042 
     0.0201783      19.0001 
     0.0201787      20.8669 
     0.0201791      22.2387 
     0.0201794       23.222 
     0.0201798      24.3074 
     0.0201801      25.0267 
     0.0201805      25.6959 
     0.0201807      26.0313 
      0.020181      26.3204 
     0.0201813      26.4814 
     0.0201815      26.5072 
     0.0201818      26.4401 
     0.0201821      26.2215 
     0.0201824      25.8625 
     0.0201828      25.3767 
     0.0201831      24.7802 
     0.0201836      23.6818 
     0.0201841      22.4276 
     0.0201856      18.2006 
     0.0201862      16.6567 
     0.0201866      15.7065 
      0.020187        14.83 
     0.0201875      13.9935 
     0.0201879        13.21 
     0.0201884      12.5187 
     0.0201888      11.9139 
     0.0201892      11.4285 
     0.0201896      11.0388 
     0.0201901      10.5364 
     0.0201907      10.1174 
     0.0201912      9.76684 
     0.0201918      9.47132 
     0.0201924      9.18046 
     0.0201929       9.0017 
     0.0201938      8.70047 
     0.0201948      8.45545 
     0.0201957      8.25111 
     0.0201972      7.98129 
     0.0201987      7.76561 
     0.0202005      7.56188 
     0.0202027      7.35337 
      0.020205      7.18726 
     0.0202078      7.02467 
     0.0202118      6.84261 
     0.0202158      6.70396 
     0.0202219      6.54822 
     0.0202291      6.41336 
     0.0202363      6.31362 
     0.0202484      6.19426 
     0.0202625      6.09836 
     0.0202859      5.99314 
     0.0203136      5.91198 
     0.0203539      5.83409 
     0.0204236      5.74645 
     0.0205602      5.63365 
     0.0207106      5.54249 
     0.0207485       5.5327 
     0.0207724      5.54531 
     0.0207861       5.5775 
     0.0207945      5.62503 
     0.0207998      5.68074 
     0.0208033      5.74017 
     0.0208068      5.83247 
     0.0208095      5.94351 
     0.0208116      6.06716 
     0.0208127      6.16449 
     0.0208137      6.26933 
     0.0208147        6.403 
     0.0208157      6.57868 
     0.0208162      6.68857 
     0.0208169      6.87699 
     0.0208175      7.05239 
      0.020818      7.26603 
     0.0208185       7.5286 
     0.0208189      7.73726 
     0.0208192      7.97828 
     0.0208196      8.25704 
     0.0208199      8.57951 
     0.0208203      8.95236 
     0.0208206      9.38288 
      0.020821      9.87884 
     0.0208213      10.4483 
     0.0208217      11.0994 
      0.020822      11.7465 
     0.0208223      12.3654 
     0.0208225      13.0431 
     0.0208228      13.7823 
     0.0208231      14.5851 
     0.0208233      15.4532 
     0.0208236      16.3871 
      0.020824      17.9104 
     0.0208243      19.2448 
     0.0208246      20.6663 
     0.0208251      22.9437 
     0.0208257      25.8595 
     0.0208269      32.0645 
     0.0208274       34.496 
     0.0208278      36.2232 
     0.0208282      37.7538 
     0.0208285      38.8762 
     0.0208289      39.7968 
     0.0208292      40.4399 
     0.0208295      40.8878 
     0.0208298      41.1536 
       0.02083        41.18 
     0.0208304      41.0325 
     0.0208307      40.6509 
      0.020831       40.042 
     0.0208313      39.3562 
     0.0208316      38.3303 
      0.020832      37.0061 
     0.0208324      35.3704 
     0.0208328      33.2925 
     0.0208336      29.4766 
     0.0208346      24.4211 
      0.020835      22.1532 
     0.0208355      19.9313 
     0.0208359      18.5529 
     0.0208361      17.3732 
     0.0208364      16.3736 
     0.0208367      15.4397 
     0.0208369      14.5718 
     0.0208372      13.7691 
     0.0208375      13.0299 
     0.0208377      12.3523 
      0.020838      11.7335 
     0.0208383      11.0864 
     0.0208387       10.435 
      0.020839      9.86532 
     0.0208394      9.36917 
     0.0208397      8.93837 
     0.0208401      8.56519 
     0.0208404       8.2424 
     0.0208408      7.96334 
     0.0208411      7.72192 
     0.0208417      7.41892 
     0.0208422      7.17334 
     0.0208427      6.97286 
     0.0208434      6.75901 
      0.020844      6.61254 
     0.0208448      6.46461 
     0.0208458      6.31071 
     0.0208468      6.19143 
     0.0208478      6.09642 
     0.0208491      5.99522 
     0.0208512      5.88297 
     0.0208532      5.80167 
     0.0208567      5.70476 
      0.020862      5.61642 
     0.0208672      5.56276 
     0.0208772       5.5038 
     0.0208946      5.45287 
     0.0209368      5.39603 
     0.0213011      5.09888 
     0.0215006      4.90382 
     0.0216605      4.71644 
     0.0218664      4.43527 
      0.021896       4.4138 
     0.0219077      4.42129 
     0.0219171       4.4463 
     0.0219245      4.49328 
     0.0219284      4.53748 
     0.0219321      4.60227 
     0.0219347      4.67035 
     0.0219374      4.76839 
     0.0219395      4.88494 
      0.021941      4.99076 
     0.0219421      5.09174 
     0.0219432      5.21865 
     0.0219439        5.332 
     0.0219447      5.47013 
     0.0219455      5.64157 
     0.0219461      5.79925 
     0.0219467      5.98967 
     0.0219472      6.22238 
     0.0219476      6.40696 
      0.021948       6.6203 
     0.0219484      6.86773 
     0.0219488      7.15541 
     0.0219492      7.49044 
     0.0219496      7.86519 
     0.0219499      8.28121 
     0.0219503      8.75971 
     0.0219506      9.16458 
     0.0219508       9.6126 
     0.0219511      10.1081 
     0.0219514      10.6541 
     0.0219516      11.2546 
     0.0219519      11.9127 
     0.0219522      12.6319 
     0.0219525       13.572 
     0.0219529      14.6937 
     0.0219532      15.9282 
     0.0219536      17.2776 
     0.0219539       18.739 
     0.0219543      20.4954 
     0.0219548      22.7749 
     0.0219552      25.2009 
     0.0219569       34.183 
     0.0219574      36.7071 
     0.0219578      38.7097 
     0.0219582      40.2221 
     0.0219586      41.5069 
     0.0219589      42.5315 
     0.0219593      43.3075 
     0.0219597      43.6761 
       0.02196      43.8162 
     0.0219603      43.7199 
     0.0219606      43.4237 
      0.021961      42.7383 
     0.0219614      41.7361 
     0.0219617       40.502 
     0.0219621       39.034 
     0.0219626      37.0735 
      0.021963      34.9072 
     0.0219637      31.1577 
     0.0219647      25.4573 
     0.0219652      23.0232 
     0.0219656      21.2892 
      0.021966       19.474 
     0.0219663      17.7896 
     0.0219666      16.6174 
     0.0219669      15.5259 
     0.0219672      14.4751 
     0.0219675      13.5106 
     0.0219678      12.6294 
     0.0219681      11.8287 
     0.0219684      11.1037 
     0.0219688      10.4506 
     0.0219691      9.86387 
     0.0219694      9.33871 
     0.0219697       8.8864 
     0.0219699       8.4817 
     0.0219702      8.11989 
     0.0219705      7.79686 
     0.0219709      7.41947 
     0.0219713      7.09503 
     0.0219717      6.81597 
     0.0219721      6.57533 
     0.0219725      6.36729 
     0.0219731      6.10521 
     0.0219737      5.89115 
     0.0219742       5.7142 
     0.0219748      5.56619 
     0.0219756      5.40331 
     0.0219765      5.25529 
     0.0219774      5.13482 
     0.0219785      5.00532 
     0.0219797      4.90178 
     0.0219811      4.80464 
     0.0219826      4.71623 
      0.021985      4.61494 
     0.0219875      4.53355 
     0.0219904      4.46335 
     0.0219943      4.39491 
     0.0220012      4.31476 
     0.0220106      4.24436 
     0.0220262      4.17019 
     0.0220532      4.08246 
     0.0221883      3.71916 
      0.022261      3.49826 
     0.0223218      3.28904 
     0.0223775      3.07332 
     0.0224153      2.91175 
     0.0224531      2.73613 
     0.0224856       2.5728 
     0.0225126       2.4275 
      0.022545      2.24075 
     0.0225774      2.03875 
     0.0226017      1.87685 
     0.0226261       1.7056 
     0.0226504      1.52481 
     0.0226747      1.33463 
      0.022699      1.13573 
     0.0227274     0.894753 
     0.0227679     0.544621 
     0.0227801     0.442246 
     0.0227904     0.358085 
     0.0227981      0.29779 
     0.0228036     0.256388 
     0.0228083     0.222081 
     0.0228125     0.192667 
     0.0228167      0.16455 
     0.0228203     0.141734 
     0.0228235     0.122459 
     0.0228262     0.107169 
     0.0228286    0.0936325 
     0.0228308    0.0822086 
      0.022833      0.07137 
     0.0228348    0.0631427 
     0.0228364    0.0558053 
     0.0228381    0.0488504 
     0.0228394    0.0435732 
     0.0228406    0.0389993 
      0.022842    0.0341168 
      0.022843    0.0304245 
     0.0228441    0.0269281 
     0.0228452    0.0236328 
      0.022846    0.0212968 
     0.0228468    0.0190797 
     0.0228476    0.0169843 
     0.0228483    0.0153325 
      0.022849    0.0137686 
     0.0228497    0.0122938 
     0.0228503    0.0109101 
     0.0228508   0.00999601 
     0.0228513   0.00912798 
     0.0228517   0.00830624 
     0.0228522   0.00753161 
     0.0228526   0.00690523 
      0.022853   0.00631429 
     0.0228534   0.00575892 
     0.0228538    0.0052397 
     0.0228542   0.00483466 
     0.0228545   0.00445523 
     0.0228549   0.00410147 
     0.0228552   0.00377375 
     0.0228555   0.00345758 
     0.0228559   0.00317066 
     0.0228562    0.0029247 
     0.0228565   0.00272637 
     0.0228569   0.00254993 
     0.0228571   0.00240364 
     0.0228574   0.00228063 
     0.0228577   0.00217653 
     0.0228579   0.00211637 
     0.0228581   0.00206511 
     0.0228583   0.00202277 
     0.0228585    0.0019894 
     0.0228586   0.00196501 
     0.0228588   0.00194969 
      0.022859   0.00194346 
     0.0228592   0.00194636 
     0.0228594   0.00195844 
     0.0228596   0.00197975 
     0.0228598   0.00201033 
       0.02286    0.0020502 
     0.0228602   0.00209947 
     0.0228604   0.00215812 
     0.0228605   0.00222624 
     0.0228608   0.00234141 
     0.0228611    0.0024654 
     0.0228613   0.00260655 
     0.0228616   0.00279298 
     0.0228618    0.0029406 
      0.022862   0.00310038 
     0.0228624    0.0033629 
     0.0228627   0.00365298 
      0.022863   0.00397099 
     0.0228633   0.00436533 
     0.0228636   0.00466557 
      0.022864    0.0051503 
     0.0228643   0.00555594 
     0.0228646   0.00605055 
      0.022865   0.00657844 
     0.0228653   0.00713989 
     0.0228657   0.00781212 
     0.0228661   0.00860993 
     0.0228665   0.00946176 
     0.0228669    0.0103682 
     0.0228674     0.011449 
     0.0228679    0.0127275 
     0.0228685     0.014093 
      0.022869    0.0155467 
     0.0228696    0.0173215 
     0.0228701    0.0189144 
     0.0228708    0.0211723 
     0.0228714    0.0235862 
     0.0228721    0.0262914 
     0.0228728    0.0287519 
     0.0228736    0.0322398 
     0.0228744    0.0359695 
     0.0228752    0.0399453 
     0.0228759    0.0436315 
     0.0228768    0.0488516 
     0.0228778    0.0544293 
     0.0228787    0.0603729 
     0.0228798    0.0673917 
     0.0228809    0.0751319 
     0.0228819    0.0833889 
      0.022883    0.0921765 
      0.022884     0.100314 
      0.022885     0.109508 
     0.0228863     0.122555 
     0.0228877     0.136532 
     0.0228891     0.152245 
     0.0228903     0.166589 
     0.0228915     0.181769 
     0.0228928     0.197811 
     0.0228944     0.220591 
     0.0228957     0.239792 
     0.0228971      0.26226 
     0.0228985     0.286086 
     0.0228999     0.311319 
     0.0229013     0.338015 
     0.0229027     0.366226 
     0.0229044     0.400408 
      0.022906     0.436741 
     0.0229076      0.47533 
     0.0229092     0.516272 
     0.0229109     0.559675 
     0.0229127     0.613551 
     0.0229148     0.675332 
     0.0229168     0.741522 
     0.0229188     0.812386 
     0.0229209     0.888186 
     0.0229229     0.969216 
     0.0229249      1.05577 
     0.0229269      1.14818 
      0.022929      1.24677 
      0.022931      1.35191 
      0.022933      1.46397 
      0.022935      1.58337 
     0.0229371      1.71053 
     0.0229391      1.84591 
     0.0229411         1.99 
     0.0229431      2.14333 
     0.0229454      2.32897 
     0.0229479       2.5402 
     0.0229503      2.76759 
     0.0229527      3.01236 
     0.0229552      3.27578 
     0.0229576      3.55926 
       0.02296       3.8643 
     0.0229625      4.19255 
     0.0229649      4.54576 
     0.0229673      4.92585 
     0.0229698      5.33485 
     0.0229722      5.77509 
     0.0229746       6.2489 
     0.0229771      6.75895 
     0.0229795      7.30806 
     0.0229819      7.89931 
     0.0229844      8.53601 
     0.0229868      9.22176 
     0.0229892      9.96037 
     0.0229916      10.7561 
     0.0229941      11.6134 
     0.0229965       12.537 
     0.0229989      13.5322 
     0.0230014      14.6046 
     0.0230038      15.7598 
     0.0230062      17.0044 
     0.0230087      18.3448 
     0.0230115      20.0393 
     0.0230143      21.8854 
     0.0230172      23.8953 
       0.02302      26.0813 
     0.0230229       28.456 
     0.0230257      31.0316 
     0.0230285      33.8198 
     0.0230314      36.8307 
     0.0230342      40.0731 
      0.023037      43.5523 
     0.0230399       47.362 
      0.023043       51.614 
      0.023046      56.1283 
     0.0230501      62.5179 
     0.0230551      70.9477 
     0.0230656      88.8163 
     0.0230701      95.9566 
     0.0230731      100.297 
     0.0230761      104.193 
     0.0230791      107.558 
     0.0230826      110.693 
     0.0230861      112.965 
     0.0230895      114.346 
      0.023093      114.848 
     0.0230962      114.567 
     0.0230995      113.624 
     0.0231027      112.103 
     0.0231076      108.952 
     0.0231124      105.004 
     0.0231189      99.0031 
     0.0231319      86.3317 
     0.0231384       80.285 
     0.0231448      74.6448 
     0.0231513      69.4682 
     0.0231578      64.7652 
     0.0231643      60.5176 
     0.0231708      56.6936 
     0.0231773      53.2547 
     0.0231838      50.1619 
     0.0231902      47.3771 
     0.0231967      44.8655 
     0.0232032      42.5955 
     0.0232097      40.5391 
     0.0232162      38.6715 
     0.0232227      36.9709 
     0.0232324      34.6926 
     0.0232421       32.694 
     0.0232518       30.931 
     0.0232616      29.3675 
     0.0232713      27.9738 
     0.0232816      26.6602 
     0.0232921      25.4562 
     0.0233026      24.3785 
     0.0233144      23.3015 
     0.0233262      22.3351 
     0.0233407      21.2715 
     0.0233543      20.3992 
     0.0233691      19.5471 
     0.0233853      18.7204 
     0.0234015      17.9871 
     0.0234259      17.0308 
     0.0234502      16.2151 
     0.0234745      15.5115 
     0.0234988      14.8989 
     0.0235231      14.3612 
     0.0235556      13.7392 
      0.023588       13.205 
     0.0236204      12.7416 
     0.0236636      12.2124 
     0.0237069      11.7622 
     0.0237636      11.2654 
     0.0238231       10.833 
     0.0238838       10.462 
     0.0239582      10.0836 
     0.0240392      9.74095 
     0.0241338       9.4108 
     0.0242419      9.10218 
      0.024377      8.79041 
     0.0245391      8.49212 
     0.0247282      8.21524 
     0.0249751      7.92377 
     0.0250688      7.82754 
     0.0250742       7.8456 
     0.0250796      7.88976 
     0.0250836      7.85563 
     0.0250889       7.8078 
      0.025344      7.52487 
     0.0254412      7.37627 
     0.0254999      7.24123 
     0.0255289      7.14456 
     0.0255579      7.00756 
      0.025579      6.86059 
     0.0255922      6.73234 
     0.0256024       6.6014 
     0.0256097      6.48343 
     0.0256166      6.34275 
     0.0256232       6.1724 
     0.0256278      6.02329 
     0.0256318      5.86849 
     0.0256357      5.68006 
     0.0256387      5.50931 
     0.0256412      5.34176 
     0.0256436      5.14477 
      0.025646      4.92262 
     0.0256475      4.75062 
     0.0256491      4.55499 
     0.0256505      4.35841 
     0.0256517      4.16641 
     0.0256529      3.95204 
     0.0256541      3.71389 
     0.0256555      3.41228 
     0.0256567      3.14912 
     0.0256575      2.98881 
      0.025658      2.89523 
     0.0256584       2.8528 
     0.0256587      2.82311 
      0.025659      2.80949 
     0.0256591      2.80903 
     0.0256594      2.81574 
     0.0256596      2.83608 
     0.0256598      2.87207 
     0.0256601      2.92598 
     0.0256603      3.00013 
     0.0256605      3.06205 
     0.0256607       3.1674 
      0.025661      3.29641 
     0.0256611      3.41024 
     0.0256613      3.53966 
     0.0256615      3.68587 
     0.0256617      3.84986 
     0.0256618      4.03279 
      0.025662      4.23557 
     0.0256622      4.45941 
     0.0256624      4.70506 
     0.0256625      4.98421 
     0.0256627      5.28896 
     0.0256629      5.62065 
     0.0256631      5.98001 
     0.0256632      6.36826 
     0.0256635      6.90039 
     0.0256637      7.54414 
      0.025664      8.24783 
     0.0256642      8.82838 
     0.0256644      9.67703 
     0.0256646      10.4013 
     0.0256649      11.3308 
     0.0256651      12.3733 
     0.0256655       13.735 
     0.0256658      15.3055 
     0.0256662       17.254 
     0.0256668      20.0416 
     0.0256682        27.16 
     0.0256686      29.4902 
     0.0256691      31.6438 
     0.0256695      33.2593 
     0.0256699      34.6128 
     0.0256702      35.5979 
     0.0256706      36.5301 
     0.0256709      37.2127 
     0.0256713      37.8114 
     0.0256717       38.083 
     0.0256719      38.1209 
     0.0256722      38.0432 
     0.0256726      37.7282 
      0.025673      37.1898 
     0.0256734      36.4523 
      0.025674      35.2069 
     0.0256745      33.7075 
     0.0256753      31.1399 
     0.0256767      26.6193 
     0.0256771      25.1852 
     0.0256778      23.2422 
     0.0256783      21.9111 
     0.0256788      20.6975 
     0.0256793      19.6029 
     0.0256798      18.6248 
     0.0256803       17.756 
     0.0256807      16.9888 
     0.0256812      16.3132 
     0.0256817      15.7192 
     0.0256824      15.0366 
      0.025683      14.4822 
     0.0256837      14.0071 
     0.0256845      13.4724 
     0.0256853      13.0261 
     0.0256864      12.5719 
     0.0256876      12.1307 
     0.0256888      11.7653 
       0.02569      11.4566 
     0.0256914      11.1518 
      0.025693      10.8589 
     0.0256954      10.5004 
     0.0256979      10.2103 
     0.0257003      9.96865 
     0.0257036      9.70714 
     0.0257078      9.44514 
      0.025712      9.23893 
     0.0257181      9.00695 
     0.0257247      8.81658 
      0.025732      8.65525 
     0.0257438       8.4607 
      0.025757      8.30666 
     0.0257781       8.1371 
     0.0258019      8.00897 
     0.0258295      7.90447 
      0.025877      7.78447 
     0.0259548      7.66294 
     0.0260519      7.57129 
     0.0261174      7.54207 
     0.0261466      7.56149 
     0.0261599      7.60945 
      0.026167      7.67877 
     0.0261708      7.75441 
      0.026173      7.83047 
     0.0261745      7.91593 
      0.026176      8.03774 
     0.0261769      8.16278 
     0.0261776      8.29394 
     0.0261782      8.44302 
     0.0261788      8.61918 
     0.0261793      8.84338 
     0.0261799      9.12769 
     0.0261804      9.48531 
     0.0261808      9.77149 
     0.0261812      10.1703 
     0.0261817      10.6377 
     0.0261821      11.1801 
     0.0261826      11.8022 
      0.026183      12.5076 
     0.0261835      13.2964 
     0.0261839      14.1664 
     0.0261843      15.1111 
     0.0261849      16.4081 
     0.0261861       19.319 
     0.0261868      21.0899 
     0.0261873      22.2794 
     0.0261879      23.3285 
     0.0261884      24.1643 
     0.0261889      24.7508 
     0.0261892      25.0633 
     0.0261897      25.2528 
     0.0261899      25.2812 
     0.0261904      25.1695 
     0.0261908      24.8885 
     0.0261912      24.4953 
     0.0261916      23.8686 
     0.0261921      22.9864 
     0.0261926      21.8693 
     0.0261932      20.6224 
     0.0261948      16.4939 
     0.0261954      15.0288 
     0.0261958      14.1184 
     0.0261962      13.2391 
     0.0261967      12.4064 
     0.0261971      11.6599 
     0.0261976      11.0001 
      0.026198      10.4246 
     0.0261985      9.92866 
     0.0261989      9.50636 
     0.0261993      9.15054 
     0.0261998      8.86372 
     0.0262002      8.63314 
     0.0262006      8.44083 
     0.0262012      8.21224 
     0.0262018      8.04092 
     0.0262024      7.91315 
     0.0262033      7.78111 
     0.0262043      7.68742 
     0.0262058      7.60328 
     0.0262079      7.53927 
     0.0262112      7.48831 
     0.0262174      7.44747 
     0.0262351      7.41561 
     0.0264981      7.31964 
     0.0265984      7.30441 
     0.0266549      7.31723 
     0.0266883      7.35768 
     0.0267025      7.40286 
     0.0267137      7.47713 
     0.0267201      7.55782 
     0.0267249      7.66097 
     0.0267287      7.79308 
     0.0267309      7.91543 
     0.0267327      8.05536 
     0.0267338      8.18408 
      0.026735       8.3594 
      0.026736      8.55178 
     0.0267367      8.74096 
     0.0267374        8.984 
     0.0267379      9.21261 
     0.0267384      9.49141 
     0.0267389      9.79813 
     0.0267394      10.1653 
     0.0267399      10.6037 
     0.0267404      11.1243 
     0.0267408      11.7389 
     0.0267413      12.4389 
     0.0267418      13.2367 
     0.0267422      14.1472 
     0.0267427      15.1753 
     0.0267432      16.3212 
     0.0267437      17.7061 
     0.0267443      19.4871 
     0.0267449      21.4049 
     0.0267464      26.4086 
     0.0267469      28.0573 
     0.0267474      29.4985 
     0.0267478      30.7058 
     0.0267482       31.617 
     0.0267486      32.2688 
      0.026749      32.7772 
     0.0267493       33.122 
     0.0267497      33.2915 
     0.0267499      33.2964 
     0.0267503      33.1615 
     0.0267507      32.8446 
      0.026751      32.3492 
     0.0267515      31.5021 
     0.0267518      30.6826 
     0.0267523      29.5964 
     0.0267527      28.2167 
     0.0267532      26.5375 
      0.026755      20.2957 
     0.0267555      18.6256 
      0.026756      17.1757 
     0.0267564      16.0442 
     0.0267568      14.9973 
     0.0267572      14.0392 
     0.0267576      13.1709 
      0.026758      12.3918 
     0.0267583      11.8182 
     0.0267586      11.2999 
     0.0267589       10.834 
     0.0267593      10.4172 
     0.0267596      10.0458 
     0.0267599       9.7165 
     0.0267604      9.29317 
     0.0267609      8.94396 
     0.0267613      8.65745 
     0.0267618       8.4234 
     0.0267623      8.23247 
     0.0267628      8.07686 
     0.0267634      7.92774 
     0.0267641      7.77715 
     0.0267651      7.63506 
     0.0267662      7.53662 
     0.0267678      7.42986 
     0.0267698      7.35236 
     0.0267725      7.29015 
     0.0267773       7.2321 
     0.0267873      7.19075 
     0.0268077      7.17808 
     0.0269677      7.21977 
     0.0270393      7.27692 
     0.0270823      7.34853 
     0.0271109      7.42909 
     0.0271345      7.53148 
      0.027157      7.68166 
     0.0271716      7.82519 
     0.0271843      7.99501 
